rule_id,priority,mode,target_char,phrase,expected_reading,excluded_phrases,source,source_url,note,pdf_contains,evidence_level
D-DEF-050,50,default,兩,,ㄌㄧㄤˇ,,一字多音-字典檔_marked.xlsx,,現代一般用音,,
D-DEF-051,50,default,各,,ㄍㄜˋ,,一字多音-字典檔_marked.xlsx,,現代一般用音,,
D-DEF-052,50,default,還,,ㄏㄞˊ,歸還;還給;還錢;還原;償還;還書;還款,一字多音-字典檔_marked.xlsx,,副詞「仍/又」一般音；返還義先排除,,
D-DEF-053,50,default,校,,ㄒㄧㄠˋ,校對;校閱;校量;校訂;校勘,一字多音-字典檔_marked.xlsx,,學校義一般音；校核義先排除,,
D-DEF-054,50,default,給,,ㄍㄟˇ,給予;給與;供給;補給;配給;給假;自給自足;職務加給,一字多音-字典檔_marked.xlsx,,口語授受義一般音；專案明列ㄐㄧˇ詞排除,,
D-DEF-055,50,default,背,,ㄅㄟˋ,背包;背黑鍋;背書包;背太重;背法;輪流背;背右肩;背左肩,一字多音-字典檔_marked.xlsx,,背部/背面/違背義常用音；背負詞先排除；v3.4 盲測：背書包=背+書包，列入背負義排除。；v3.7：新增背負義句境排除，避免背部義預設跨詞誤判。,,
D-DEF-056,50,default,教,,ㄐㄧㄠˋ,教書;教學生;教寫字;教唱,一字多音-字典檔_marked.xlsx,,專案2.4：一般教育/名詞與多數詞讀ㄐㄧㄠˋ；白話單用傳授動詞例外,,
D-DEF-057,50,default,應,,ㄧㄥ,反應;報應;應對;應驗;回應;響應;應變,一字多音-字典檔_marked.xlsx,,應該/應當義；回應反應類例外,,
D-DEF-058,50,default,中,,ㄓㄨㄥ,中的;中毒;中聽;中肯;中意;中看不中用;中獎;命中;射中;擊中,一字多音-字典檔_marked.xlsx,,中央/其中/位置中等一般音；為避免「阿中的」跨詞誤判，中的整體排除,,
D-DEF-059,50,default,參,,ㄘㄢ,人參;參差;參商;參宿,一字多音-字典檔_marked.xlsx,,參加/參與/參考義一般音,,
D-DEF-060,50,default,少,,ㄕㄠˇ,少年;少女;少爺;少校,一字多音-字典檔_marked.xlsx,,數量少義；年少義例外,,
D-DEF-061,50,default,更,,ㄍㄥˋ,更改;更正;更換;更新;更迭;更衣,一字多音-字典檔_marked.xlsx,,程度增加義；變更義例外,,
MOE-QIANGJING,150,exact,勁,強勁,ㄐㄧㄥˋ,,教育部《重編國語辭典修訂本》,https://dict.revised.moe.edu.tw/dictView.jsp?ID=101756&la=0&powerMode=0,完整詞條直接列音 ㄑㄧㄤˊ ㄐㄧㄥˋ,,
V13-DEF-001,55,default,過,,ㄍㄨㄛˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-002,55,default,區,,ㄑㄩ,區脫,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-003,55,default,個,,ㄍㄜˋ；˙ㄍㄜ,自個兒,一字多音-字典檔_marked.xlsx,,個作一般量詞時教材可標本調ㄍㄜˋ或口語輕聲˙ㄍㄜ；詞彙性個人／個性等由較高優先完整詞條處理。,,
V13-DEF-004,55,default,單,,ㄉㄢ,單縣;單于,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-005,55,default,事,,ㄕˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-006,55,default,解,,ㄐㄧㄝˇ,解元;押解,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-007,55,default,趣,,ㄑㄩˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-008,55,default,射,,ㄕㄜˋ,射干;僕射;姑射山;無射,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-009,55,default,從,,ㄘㄨㄥˊ,侍從;從犯;從兄弟;從容,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-010,55,default,食,,ㄕˊ,簞食;食人;酈食其,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-011,55,default,於,,ㄩˊ,於菟;於戲,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-012,55,default,嗎,,˙ㄇㄚ,嗎啡,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-013,55,default,衣,,ㄧ,衣錦還鄉,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-014,55,default,責,,ㄗㄜˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-015,55,default,何,,ㄏㄜˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-016,55,default,達,,ㄉㄚˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-017,55,default,無,,ㄨˊ,南無,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-018,55,default,足,,ㄗㄨˊ,足恭,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-019,55,default,適,,ㄕˋ,適孫,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-020,55,default,任,,ㄖㄣˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-021,55,default,日,,ㄖˋ,金日磾,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-022,55,default,被,,ㄅㄟˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-023,55,default,田,,ㄊㄧㄢˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-024,55,default,提,,ㄊㄧˊ,朱提,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-025,55,default,色,,ㄙㄜˋ,色子,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-026,55,default,答,,ㄉㄚˊ,答應;羞答答,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-027,55,default,搶,,ㄑㄧㄤˇ,搶風;呼天搶地,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-028,55,default,奇,,ㄑㄧˊ,奇零;奇數,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-029,55,default,只,,ㄓˇ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-030,55,default,查,,ㄔㄚˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-031,55,default,否,,ㄈㄡˇ,否卦;否極泰來;臧否,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-032,55,default,般,,ㄅㄢ,般若;般樂;般桓,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-033,55,default,幾,,ㄐㄧˇ,幾乎;庶幾,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-034,55,default,吃,,ㄔ,口吃,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-035,55,default,陳,,ㄔㄣˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-036,55,default,且,,ㄑㄧㄝˇ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-037,55,default,把,,ㄅㄚˇ,刀把兒;槍把,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-038,55,default,祭,,ㄐㄧˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-039,55,default,員,,ㄩㄢˊ,伍員;員員,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-040,55,default,平,,ㄆㄧㄥˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-041,55,default,父,,ㄈㄨˋ,仲父;漁父;尼父,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-042,55,default,知,,ㄓ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-043,55,default,鮮,,ㄒㄧㄢ,鮮少;鮮有,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-044,55,default,飲,,ㄧㄣˇ,飲馬;飲犒,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-045,55,default,乾,,ㄍㄢ,乾卦;乾坤;乾乾,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-046,55,default,施,,ㄕ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-047,55,default,費,,ㄈㄟˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-048,55,default,害,,ㄏㄞˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-049,55,default,斜,,ㄒㄧㄝˊ,斜谷,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-050,55,default,簿,,ㄅㄨˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-051,55,default,乘,,ㄔㄥˊ,大乘;史乘;萬乘,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-052,55,default,衰,,ㄕㄨㄞ,斬衰;趙衰,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-053,55,default,份,,ㄈㄣˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-054,55,default,南,,ㄋㄢˊ,南無,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-055,55,default,治,,ㄓˋ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-056,55,default,遲,,ㄔˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-057,55,default,景,,ㄐㄧㄥˇ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-058,55,default,劃,,ㄏㄨㄚˋ,劃開;劃火柴,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-059,55,default,石,,ㄕˊ,公石,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-060,55,default,濟,,ㄐㄧˋ,人才濟濟;濟南,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-061,55,default,文,,ㄨㄣˊ,文過飾非,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-062,55,default,扶,,ㄈㄨˊ,,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-063,55,default,禁,,ㄐㄧㄣˋ,弱不禁風;禁受;禁得起,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-064,55,default,供,,ㄍㄨㄥ,供品;供奉,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-065,55,default,強,,ㄑㄧㄤˊ,勉強;強迫;強詞奪理,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-066,55,default,結,,ㄐㄧㄝˊ,結實;結結巴巴,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-DEF-067,55,default,好,,ㄏㄠˇ,投其所好;好奇;好學;愛好;嗜好;喜好,一字多音-字典檔_marked.xlsx,,依專案字典之現代常用音與明列例外建立；命中例外時不套用。,,
V13-EX-001,105,exact,子,帶子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-002,105,exact,子,樣子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-003,105,exact,子,鞋子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-004,105,exact,子,肚子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-005,105,exact,子,墊子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-006,105,exact,子,鼻子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-007,105,exact,子,鞭子,˙ㄗ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-008,105,exact,家,大家一起,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-009,105,exact,家,大家合力,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-010,105,exact,家,讓大家,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-011,105,exact,家,大家可以,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-012,105,exact,家,希望大家,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-013,105,exact,家,確保大家,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-014,105,exact,家,與大家,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-015,105,exact,家,大家的,ㄐㄧㄚ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-016,105,exact,中,阿中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-017,105,exact,中,家中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-018,105,exact,中,生活中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-019,105,exact,中,運動中,ㄓㄨㄥ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-020,105,exact,頭,頭部,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-021,105,exact,頭,白頭髮,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-022,105,exact,頭,抬頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-023,105,exact,頭,接頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-024,105,exact,頭,插頭,ㄊㄡˊ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-025,105,exact,相,相隔,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-026,105,exact,相,相處,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-027,105,exact,相,相關,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-028,105,exact,相,互相,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-029,105,exact,量,力量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-030,105,exact,量,份量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-031,105,exact,量,用量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-032,105,exact,量,大量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-033,105,exact,量,盡量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
V13-EX-034,105,exact,量,適量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,依專案字典例詞／備註或明確詞形建立完整詞語規則；不以 PDF 實際音反推。,,
